No.,NAME,ENTROPY,AMW,GD,nTA,nBM,SCBO,RBN,RBF,nDB,nTB,nCsp3,ZM1,ZM1V,HNar,Xt,BLI,PJI2,AECC,CENT,S3K,PW2,PW3,PW4,PW5,MAXDN,MAXDP,DELS,Psi_i_A,Psi_i_0d,BAC,MPC03,MPC06,MPC07,MPC08,MPC10,piPC02,piPC03,piPC04,PCR,X4,X2A,X3A,X4A,X5A,X3v,X5v,X0Av,X2Av,X3Av,X4Av,IDDE,IVDE,Ges,rGes,Vindex,Yindex,IC1,IC2,IC4,TIC1,TIC3,SIC1,SIC2,CIC4,CIC5,SpPosA_A,VE1sign_A,EE_L,AVS_X,ChiA_X,SpPosA_X,VE2sign_X,Chi_Dz(Z),J_Dz(Z),AVS_B(m),ChiA_B(m),SpPosA_B(m),SpMax_B(m),SpMAD_B(m),ChiA_B(s),SpMax_B(s),SpDiam_B(s),EE_B(s),SM2_B(s),ATS5m,ATS3e,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,GATS2m,GATS2s,GATS6s,GATS7s,GATS8s,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,JGI2,JGI3,JGI9,JGI10,SpMax6_Bh(m),SpMax7_Bh(m),SpMax8_Bh(m),SpMax8_Bh(e),SpMax2_Bh(s),SpMin3_Bh(e),SpMin5_Bh(e),SpMin6_Bh(e),SpMin7_Bh(p),SpMin2_Bh(s),SpMin3_Bh(s),SpMin4_Bh(s),SpMin5_Bh(s),SpMin6_Bh(s),P_VSA_LogP_1,P_VSA_LogP_2,P_VSA_LogP_3,P_VSA_LogP_5,P_VSA_MR_5,P_VSA_MR_6,P_VSA_MR_7,P_VSA_m_2,P_VSA_s_3,P_VSA_s_4,P_VSA_s_5,P_VSA_ppp_con,P_VSA_ppp_ter,Eta_betaP,Eta_L_A,Eta_sh_y,Eta_sh_x,SpMaxA_EA,SpMax_EA(ed),SpMaxA_EA(ed),SpMaxA_EA(bo),SpMAD_EA(bo),SpMax_EA(dm),SpMax_AEA(dm),Chi0_EA(dm),Chi1_EA(dm),SM07_EA,SM03_EA(dm),SM04_EA(dm),SM04_AEA(bo),SM10_AEA(bo),SM11_AEA(bo),SM12_AEA(bo),SM13_AEA(bo),SM14_AEA(bo),SM15_AEA(bo),SM02_AEA(dm),SM03_AEA(dm),SM06_AEA(dm),SM07_AEA(dm),SM09_AEA(dm),Eig02_EA(dm),Eig03_EA(dm),Eig04_EA(dm),Eig05_EA(dm),Eig06_EA(dm),Eig07_EA(dm),Eig05_AEA(ed),Eig06_AEA(ed),Eig07_AEA(ed),Eig02_AEA(bo),Eig04_AEA(bo),Eig05_AEA(bo),Eig06_AEA(bo),Eig08_AEA(bo),Eig09_AEA(bo),Eig10_AEA(bo),nCt,nR=Cp,nR#CH/X,H-047,B02[C-C],B03[C-C],B04[C-C],PDI,DLS_01,DLS_02,DLS_03,DLS_04,DLS_05,DLS_cons,LLS_01
132,C/C=C/C(C)(C)C,347,4.676666667,0.285714286,4,1,7,1,0.05,1,0,5,28,38,1.333333333,0.600561204,1.349679369,1,3.428571429,29,5.74025974,0.564285714,0.19484127,0.077380952,0,0.880208333,0.1875,1.760416667,1.892857143,-0.034331634,21,1.609437912,0,0,0,0,2.397895273,2.197224577,1.945910149,1.087983305,0.75,0.413832521,0.25,0.25,0,0.666666667,0,0.807814363,0.358253175,0.166666667,0.166666667,2.128085279,1.378783493,4,0.571428571,0.970487526,3.209681053,1.926868018,2.485693612,2.371773735,40.46422837,54.19956586,0.438690521,0.565918483,2.020543688,2.648017605,0.480040445,0.577461515,5.294551358,0.874474335,0.996475195,0.255795631,0.08247861,0.593280413,3.559682478,2.951203875,0.298120301,1.267561894,3.348767381,1.107270564,0.235875848,4.13349123,4.804877442,4.766557189,3.743427533,0.94680259,3.725957223,4.047052154,5.945719955,8.989370748,7.485544218,4.55994898,2.391581633,0,0.166666667,-0.581395349,0.184210526,-0.5,0.5,0,0,-0.518130312,0.467835222,-0.615043811,0.216415685,-0.548866856,0.952380952,0.475094429,0,0,0,0.666666667,0.375,0,0,0,0,0,0.083333333,0.09375,0,0,1.068517628,0.438345618,0.0831,0.9408,4.071682419,0.933846257,0.66564965,0,0,0.782014953,0.469096288,0.469096288,0.165718681,0,35.30081705,0,18.95249495,0,35.30081705,0,18.95249495,54.25331199,0,54.25331199,0,0,35.30081705,1,0.357142857,0,0.142857143,0.516084536,9.945441995,1.657573666,0.537091641,1.588496375,0,3.310485918,4.495527301,4.411764706,7.896924656,0,0,5.857933154,1.116883891,-0.508923291,-1,-1,-1.704467814,0,0,0,0,0,0,0,0,0,0,0,0,2,0.282258883,0,2.683555511,0,0,-0.442862907,0,0,0,0,0,0,2,1,1,1,0.797695615,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
133,CCC(=C)C(C)C,398,4.676666667,0.285714286,4,1,7,2,0.1,1,0,5,26,36,1.35483871,0.588197464,1.428794618,1,3.285714286,29,2.437092319,0.557142857,0.304761905,0.05952381,0,0.662037037,0.872685185,2.717592593,1.928571429,-0.034331634,21,1.945910149,0,0,0,0,2.302585093,2.302585093,1.098612289,1.055846662,0.471404521,0.375649873,0.297003623,0.23570226,0,1.270620726,0,0.784509119,0.309500317,0.211770121,0.204124145,2.521640636,1.378783493,6,0.857142857,0.96551028,3.253112643,2.022106113,2.748063851,2.932461236,42.46422837,65.97400337,0.460373402,0.62565238,1.459856187,2.087330105,0.54735628,0.093061608,4.971323474,0.908782632,0.994674846,0.314550061,0.024157426,0.558845992,3.353075954,2.951203875,0.309433746,1.240621032,3.325693122,1.286804635,0.246002096,4.333652251,4.925723937,4.892378604,3.79888327,0.807637124,3.718167513,3.939904534,4.265869048,8.984155556,10.01810964,5.726190476,1.724489796,0,0.041666667,-0.162790698,-0.34375,0.1,0.5,0,0,-0.407872271,0.101542384,0.07396603,-0.366520229,0.048082007,1.071428571,0.624624013,0,0,0,1.111111111,0.25,0,0,0,0,0,0.158730159,0.041666667,0,0,1.408335514,0.400576012,0.0831,0.9408,4.026933226,1.041341587,0.360429937,0,0,0.921085873,0.469096288,0.31372178,0,0,26.47561279,18.30145174,0,3.185574951,29.01014452,18.95249495,0,47.96263947,5.72010669,26.47561279,0,0,42.24253278,1,0.384918981,0.285714286,0,0.438108547,7.309848435,1.218308072,0.503094024,1.499378963,0.68,3.034784753,6.920883552,9.432667003,6.717804695,0,0.35601399,5.545177444,1.22973801,0.139665809,-1,-1.319774751,-1.67828035,0,0,0,0,0,0,0,0,0,0,-0.68,0,1,0.45584445,0,2.373634774,0,0,-0.676410412,0,0,0,1,1,0,2,1,1,1,0.821281286,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
134,CC(=C)C(C)(C)C,378,4.676666667,0.285714286,5,1,7,1,0.05,1,0,5,30,40,1.253731343,0.634373395,1.301776695,0.5,2.714285714,28,2.437092319,0.630952381,0.285714286,0,0,0.944444444,0.826388889,2.736111111,1.988095238,-0.036055629,29,1.945910149,0,0,0,0,2.48490665,2.302585093,0,1.055846662,0,0.391191771,0.288675135,0,0,1.280330086,0,0.815300969,0.336703343,0.213388348,0,1.842370993,1.148834854,5,0.714285714,1.15855087,4.656330636,2.022106113,2.485693612,2.067377667,42.46422837,52.19956586,0.460373402,0.565918483,2.324939755,3.144306404,0.471622893,0.27836153,5.449700748,0.840964478,0.997587853,0.243872397,0.030189266,0.63185307,3.791118417,2.979775304,0.285680163,1.272127753,3.456748377,1.116527232,0.226449581,4.409022429,5.18200801,4.956546204,3.841731526,0.276325164,3.734010551,4.727351159,5.535198671,11.90949339,13.8334,4.88170805,0,0,0.291666667,-0.581395349,-0.25,0.5,0,0,0,-0.53062137,0.379516923,-0.174630683,-0.340898088,0.36573803,0.833333333,0.34531078,0,0,0,1.333333333,0,0,0,0,0,0,0.148148148,0,0,0,1.058966856,0.0831,0.0831,0.9408,4.12644182,0.933846257,0.79197932,0,0,0.695650674,0.469096288,0.469096288,0.089446469,0,35.30081705,15.76692,0,3.185574951,35.30081705,18.95249495,0,54.25331199,3.185574951,35.30081705,0,0,51.06773704,1,0.347002755,0.142857143,0.142857143,0.543633708,11.07361291,1.845602151,0.578655227,1.717018236,0.68,3.543221612,6.920883552,12.37384347,8.270525095,0,0.35601399,6.03068526,1.339876887,-1,-1,-1,-1.601679132,0,0,0,0,0,0,0,0,0,0,-0.68,0,2,1,0,2.754186181,0,0,-0.554092324,0,0,0,0,1,0,2,1,1,0,0.797695615,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
135,C\\C=C(/C)C(C)C,403,4.676666667,0.285714286,4,1,7,1,0.05,1,0,5,26,38,1.35483871,0.588197464,1.404700538,1,3.285714286,29,2.437092319,0.557142857,0.304761905,0.05952381,0,0.606481481,0.203703704,1.601851852,1.857142857,-0.033423501,21,1.945910149,0,0,0,0,2.397895273,2.397895273,1.609437912,1.087983305,0.471404521,0.375649873,0.297003623,0.23570226,0,1.366025404,0,0.807814363,0.312484658,0.227670901,0.166666667,2.521640636,1.378783493,5,0.714285714,0.96551028,3.253112643,1.911092835,2.819957899,2.896514212,40.13294954,65.21911587,0.435098981,0.642020516,1.495803211,2.123277129,0.54735628,0.093061608,4.971323474,0.908782632,0.994674846,0.314550061,0.024157426,0.593994091,3.563964543,2.951203875,0.30741599,1.251081031,3.357355313,1.236432177,0.243663802,4.128580045,4.772695347,4.734529364,3.71930215,0.817054164,3.651382269,3.8072356,4.734708163,6.802744898,7.877522449,5.387755102,1.469387755,0,0.083333333,-0.2125,-0.375,0.125,0.5,0,0,-0.417146781,0.157028947,-0.022323683,-0.367246687,0.055784801,1.011904762,0.731179196,0,0,0,1.111111111,0.25,0,0,0,0,0,0.158730159,0.041666667,0,0,1.324344697,0.347727391,0.0831,0.9408,4.005623854,1.085383638,0.388517139,0,0,0.808834677,0.576857708,0.469096288,0,0,35.30081705,0,9.476247473,3.185574951,35.30081705,3.185574951,9.476247473,47.96263947,3.185574951,44.77706452,0,0,35.30081705,1,0.369102832,0.285714286,0,0.438108547,7.309848435,1.218308072,0.522106249,1.562428808,0.68,3.027341808,5.550852543,7.580441968,6.717804695,0,0.35601399,5.605802066,1.22973801,0.139665809,-1,-1.319774751,-1.67828035,0,0,0,0,0,0,0,0,0,0,-0.68,0,1,0.45584445,0,2.489088346,0,0,-0.537444495,0,0,0,1,0,0,1,1,1,1,0.821281286,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
136,CCCCCCC,428,4.357826087,0.285714286,2,0,6,4,0.181818182,0,0,7,22,22,1.555555556,0.537158271,1.707106781,1,4.714285714,28,6,0.452380952,0.219387755,0.096598639,0.042857143,0.138888889,0.245694444,0.982777778,1.642857143,-0.026921964,13,1.609437912,0.693147181,0,0,0,1.791759469,1.609437912,1.386294361,1,0.676776695,0.412132034,0.301776695,0.225592232,0.176776695,1.207106781,0.353553391,0.790790558,0.412132034,0.301776695,0.225592232,1.950212065,0.863120569,4,0.571428571,0.666081376,1.729713704,1.149229762,2.024260067,2.805745652,26.43228451,59.02237498,0.254054166,0.447492504,1.717816305,1.914492911,0.575334213,0.099456184,4.522970604,0.975489589,0.997523974,0.338003629,0.024157426,0.407912148,2.447472888,2.775714286,0.350528544,1.194618373,2.880635944,1.197787196,0.288574702,3.444128822,3.784534718,4.359414284,3.499232029,1.462990599,3.923066654,2.399810964,3.128071834,3.448015123,2.964083176,2.480151229,2.246219282,1.403591682,-0.232355442,-0.011243386,-0.014285714,-0.018849206,-0.026455026,-0.041666667,0.4375,-0.299833194,-0.173547401,0.008154944,0.008154944,0.008154944,1.398384354,1.105286151,0.945633707,1.547400612,0,0.222222222,0.125,0.08,0.055555556,0,0,0,0.044444444,0.03125,0,0,1.47451395,1.257181376,0.0831,0.9408,4.039876705,1.176320845,0.373976455,0.097761446,0.378418759,1.090231532,0.740436592,0.40252459,0.114899008,0,17.65040852,12.6726587,0,0,30.32306722,0,0,30.32306722,12.6726587,17.65040852,0,0,17.65040852,0,0.487744795,0,0,0.300322956,3.414213562,0.569035594,0.300322956,1.164653069,0,1.801937736,0,0,0,0,0,4.532599493,1.246979604,0.445041868,-0.445041868,-1.246979604,-1.801937736,0,0,0,0,0,0,0,0,0,0,0,0,0.267949192,0,0,2.246979604,0.554958132,-0.246979604,-0.801937736,0,0,0,0,0,0,0,1,1,1,0.831777622,1,0.666666667,0.833333333,0.3,0.5,0.757142857,0.666666667
137,CCCC(C)CC,426,4.357826087,0.285714286,3,0,6,3,0.136363636,0,0,7,24,24,1.448275862,0.56094383,1.654030206,0.666666667,4,30,3.84,0.5,0.267176871,0.095044836,0.021915584,0.384259259,0.309027778,1.603148148,1.69047619,-0.028210296,17,1.791759469,0,0,0,0,1.945910149,1.791759469,1.386294361,1,0.696923425,0.383682523,0.295679568,0.232307808,0.204124145,1.478397839,0.204124145,0.814095802,0.383682523,0.295679568,0.232307808,2.807354922,1.448815636,7,1,0.825971181,2.459659311,1.327484782,2.521861955,3.642489673,30.53214998,77.77726248,0.293460064,0.557494731,0.881072283,1.274425496,0.562747287,0.215080985,4.765742035,0.945160118,0.994833801,0.330928083,0.028131918,0.471969994,2.831819966,2.804285714,0.335871762,1.201092339,3.03805051,1.19539763,0.275405573,3.594894549,4.116274376,4.422977523,3.549264419,1.265154075,3.929617442,2.595776412,3.175766331,4.422788196,4.786662414,3.88566192,1.923265091,0.397442533,-0.119897959,-0.083498677,-0.098710317,-0.032539683,0.118055556,0.4375,0,-0.431577446,-0.059328524,0.020162716,-0.035697919,-0.02962759,1.290816327,0.92043973,0.859085671,0,0,0.666666667,0.25,0.08,0,0,0,0,0.111111111,0.05,0,0,1.539790445,1.043302779,0.0831,0.9408,3.993851094,1.184551397,0.440079901,0.142491566,0.189630617,1.007066396,0.69891623,0.424495118,0.148869427,0,26.47561279,7.603595218,0,0,34.079208,0,0,34.079208,7.603595218,26.47561279,0,0,26.47561279,0,0.472580059,0.142857143,0,0.389033422,5.858419701,0.976403284,0.389033422,1.235996735,0,2.334200532,0,0,5.777652323,0,0,4.990432587,1.099584657,0.274205017,-0.594523222,-1.373789673,-1.73967731,0,0,0,0,0,0,0,0,0,0,0,0,0.462917034,0.220392137,0,2.099584657,0.405476778,-0.373789673,-0.73967731,0,0,0,1,0,0,0,1,1,1,0.817730692,1,0.666666667,0.833333333,0.3,0.5,0.757142857,0.833333333
138,CCC(C)(C)CC,391,4.357826087,0.285714286,4,0,6,2,0.090909091,0,0,7,28,28,1.333333333,0.600561204,1.560660172,1,3.142857143,32,2.666666667,0.576190476,0.302380952,0.035714286,0,0.666666667,0.298611111,2.152777778,1.75,-0.029911261,21,1.945910149,0,0,0,0,2.197224577,1.945910149,0.693147181,1,0.25,0.358915043,0.319035594,0.25,0,1.914213562,0,0.844887652,0.358915043,0.319035594,0.25,1.950212065,1.378783493,4,0.571428571,1.073698468,4.095921172,1.306170652,2.044451086,2.36951361,30.04192499,59.02237498,0.288748262,0.451956026,2.154048346,2.76684173,0.542561807,0.377377163,5.327435308,0.891805812,0.993417123,0.315300969,0.034163759,0.560072524,3.360435143,2.832857143,0.314089411,1.192283355,3.250079573,1.173761235,0.255859235,3.811575549,4.552955419,4.50395082,3.60393494,0.611988577,3.942525961,2.826795841,3.39768431,6.915406427,7.827977316,3.55789225,0.468927221,0,0.105017007,-0.31547619,-0.215649802,0.277777778,0.4375,0,0,-0.589587311,0.186360489,-0.007778376,-0.264090827,0.182821756,1.075680272,0.642280175,0,0,0,1.111111111,0.125,0,0,0,0,0,0.138888889,0.020833333,0,0,1.748899259,0.485252383,0.0831,0.9408,3.892015517,1.185528492,0.459097116,0.308373523,0,0.869064227,0.684684553,0.469096288,0.155154656,0.058074738,35.30081705,5.069063478,0,0,40.36988053,0,0,40.36988053,5.069063478,35.30081705,0,0,35.30081705,0,0.445902906,0,0.142857143,0.527374656,10.65005209,1.775008682,0.527374656,1.336472123,0,3.164247938,0,0,8.051022208,0,0,5.739792912,0.618033989,0.227134442,-1,-1.391382381,-1.618033989,0,0,0,0,0,0,0,0,0,0,0,0,0.679115501,0.585786438,0,1.618033989,0,-0.391382381,-0.618033989,0,0,0,0,0,0,0,1,1,1,0.79523875,1,0.666666667,0.833333333,0.3,0.5,0.757142857,0.833333333
139,CCCCC(C)C,420,4.357826087,0.285714286,3,0,6,3,0.136363636,0,0,7,24,24,1.448275862,0.56094383,1.635027805,0.666666667,4.142857143,27,6,0.502380952,0.209415584,0.084686147,0.043831169,0.430601852,0.273472222,1.570833333,1.69047619,-0.028210296,17,1.609437912,0,0,0,0,1.945910149,1.609437912,1.386294361,1,0.612372436,0.422679229,0.283756951,0.204124145,0.204124145,1.135027805,0.40824829,0.814095802,0.422679229,0.283756951,0.204124145,2.235926351,1.448815636,6,0.857142857,0.758463002,2.106962632,1.327484782,2.521861955,3.294663586,30.53214998,75.77726248,0.293460064,0.557494731,1.22889837,1.622251583,0.551957615,0.250670332,4.744856539,0.934301603,0.99776648,0.312531717,0.028131918,0.446376291,2.678257743,2.804285714,0.334235042,1.216472978,3.01320489,1.166216136,0.274908353,3.596720842,4.07001309,4.425564974,3.549264419,1.462990599,3.929550876,2.512426412,3.562261017,4.590378954,3.669230235,3.403978629,2.654202583,0.794885066,-0.119897959,-0.170965608,0.061011905,-0.018849206,-0.201388889,0.4375,0,-0.462201809,0.068982894,-0.179965413,0.053241528,0.19263333,1.290816327,0.797707069,1.718171342,0,0,0.444444444,0.25,0.16,0,0,0,0,0.074074074,0.0625,0,0,1.432071855,1.084100449,0.0831,0.9408,4.042860353,1.03816398,0.480723647,0.05708933,0.212013046,1.0480202,0.62114079,0.469096288,0.195042764,0,26.47561279,7.603595218,0,0,34.079208,0,0,34.079208,7.603595218,26.47561279,0,0,26.47561279,0,0.467150801,0.142857143,0,0.371388036,5.169991113,0.861665186,0.371388036,1.258207633,0,2.228328216,0,0,5.416100402,0,0,4.96284463,1.360409337,0.185885346,-1,-1,-1.7746229,0,0,0,0,0,0,0,0,0,0,0,0,1,0.133801737,0,2.360409337,0,0,-0.7746229,0,0,0,1,0,0,0,1,1,1,0.817730692,1,0.666666667,0.833333333,0.3,0.5,0.757142857,0.833333333
140,CCCC(C)(C)C,393,4.357826087,0.285714286,4,0,6,2,0.090909091,0,0,7,28,28,1.333333333,0.600561204,1.530330086,1,3.428571429,29,6,0.564285714,0.19484127,0.077380952,0,0.699652778,0.274305556,2.100694444,1.75,-0.029911261,21,1.609437912,0,0,0,0,2.197224577,1.609437912,1.386294361,1,0.75,0.413832521,0.25,0.25,0,1,0,0.844887652,0.413832521,0.25,0.25,2.128085279,1.378783493,5,0.714285714,0.970487526,3.209681053,1.306170652,2.098586412,2.499098392,30.04192499,62.00282497,0.288748262,0.463923437,2.024463564,2.724213469,0.480040445,0.577461515,5.294551358,0.874474335,0.996475195,0.255795631,0.08247861,0.525748344,3.154490065,2.832857143,0.311210788,1.227467343,3.236491725,1.027129687,0.25493402,3.825778796,4.528598262,4.509622703,3.60393494,0.971199503,3.942394534,2.701795841,4.202032136,6.501299622,6.07407845,4.108695652,1.406781664,0,0.105017007,-0.490410053,0.155133929,-0.28125,0.4375,0,0,-0.628432956,0.410185399,-0.527628194,0.267198438,-0.424071082,1.075680272,0.428186784,0,0,0,0.666666667,0.375,0,0,0,0,0,0.083333333,0.09375,0,0,1.534833417,0.508354754,0.0831,0.9408,3.986997387,0.933846257,0.781222599,0.135203338,0,0.956064033,0.469096288,0.469096288,0.411531493,0,35.30081705,5.069063478,0,0,40.36988053,0,0,40.36988053,5.069063478,35.30081705,0,0,35.30081705,0,0.437237167,0,0.142857143,0.516084536,9.945441995,1.657573666,0.516084536,1.404463702,0,3.096507214,0,0,7.896924656,0,0,5.713732806,1.116883891,-0.508923291,-1,-1,-1.704467814,0,0,0,0,0,0,0,0,0,0,0,0,2,0.282258883,0,2.116883891,0,0,-0.704467814,0,0,0,0,0,0,0,1,1,1,0.79523875,1,0.666666667,0.833333333,0.3,0.5,0.757142857,0.833333333
141,CC(C)C(C)(C)C,384,4.357826087,0.285714286,5,0,6,1,0.045454545,0,0,7,30,30,1.253731343,0.634373395,1.471687836,0.5,2.714285714,28,2.666666667,0.630952381,0.285714286,0,0,0.75,0.261574074,2.569444444,1.797619048,-0.031212015,29,1.945910149,0,0,0,0,2.302585093,1.945910149,0,1,0,0.391191771,0.288675135,0,0,1.732050808,0,0.868192896,0.391191771,0.288675135,0,1.842370993,1.148834854,4,0.571428571,1.15855087,4.656330636,1.236186283,1.681899068,1.921774503,28.43228451,53.24793747,0.273277186,0.371808562,2.601787454,3.488156333,0.471622893,0.27836153,5.449700748,0.840964478,0.997587853,0.243872397,0.030189266,0.590199494,3.541196965,2.861428571,0.297038155,1.228612588,3.333803077,1.02951089,0.242451917,3.914682011,4.728717059,4.56725887,3.649104278,0.323482332,3.948885622,2.933589787,3.911430041,8.965736027,9.269435822,3.182145369,0,0,0.21747449,-0.475198413,-0.201388889,0.4375,0,0,0,-0.71876223,0.412651363,-0.153661105,-0.294929392,0.354970228,0.968112245,0.394411053,0,0,0,1.333333333,0,0,0,0,0,0,0.148148148,0,0,0,1.473508973,0.447751007,0.0831,0.9408,3.937015766,0.933846257,0.933846257,0.0165538,0,0.841879814,0.469096288,0.469096288,0.469096288,0,44.12602131,0,0,0,44.12602131,0,0,44.12602131,0,44.12602131,0,0,44.12602131,0,0.420482239,0.142857143,0.142857143,0.543633708,11.07361291,1.845602151,0.543633708,1.533893044,0,3.261802245,0,0,8.270525095,0,0,5.888877958,1.339876887,-1,-1,-1,-1.601679132,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2.339876887,0,0,-0.601679132,0,0,0,1,0,0,0,1,1,0,0.782389306,1,0.666666667,0.833333333,0.3,0.5,0.757142857,0.833333333
142,CCC(C)C(C)C,415,4.357826087,0.285714286,4,0,6,2,0.090909091,0,0,7,26,26,1.35483871,0.588197464,1.590369606,1,3.285714286,29,2.666666667,0.557142857,0.304761905,0.05952381,0,0.467592593,0.296296296,2.162037037,1.738095238,-0.029504571,21,1.945910149,0,0,0,0,2.079441542,1.945910149,1.098612289,1,0.471404521,0.375649873,0.297003623,0.23570226,0,1.782021738,0,0.837401046,0.375649873,0.297003623,0.23570226,2.521640636,1.378783493,6,0.857142857,0.96551028,3.253112643,1.306170652,2.272499456,3.065165784,30.04192499,66.75771247,0.288748262,0.502369477,1.458396172,2.2451026,0.54735628,0.093061608,4.971323474,0.908782632,0.994674846,0.314550061,0.024157426,0.524034701,3.144208207,2.832857143,0.320816238,1.211515201,3.159014177,1.18282441,0.262380216,3.722708046,4.371060873,4.485280183,3.596912394,0.835626306,3.936125597,2.770626203,3.273259831,5.902394467,7.116116751,4.209440958,0.90829414,0,-0.007440476,-0.155753968,-0.233985261,0.118055556,0.4375,0,0,-0.553926384,0.066477903,0.06995307,-0.196743034,0.003763984,1.183248299,0.751323921,0,0,0,1.111111111,0.25,0,0,0,0,0,0.158730159,0.041666667,0,0,1.506560683,0.919738244,0.0831,0.9408,3.966996852,1.139832508,0.49784554,0.079242232,0.104660625,0.929282459,0.648236924,0.469096288,0.184436272,0,35.30081705,2.534531739,0,0,37.83534879,0,0,37.83534879,2.534531739,35.30081705,0,0,35.30081705,0,0.454391316,0.285714286,0,0.438108547,7.309848435,1.218308072,0.438108547,1.332685034,0,2.628651282,0,0,6.717804695,0,0,5.303304908,1.22973801,0.139665809,-1,-1.319774751,-1.67828035,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45584445,0,2.22973801,0,-0.319774751,-0.67828035,0,0,0,2,0,0,0,1,1,1,0.804150327,1,0.666666667,0.833333333,0.3,0.5,0.757142857,0.833333333
143,CC(C)CC(C)C,397,4.357826087,0.285714286,4,0,6,2,0.090909091,0,0,7,26,26,1.35483871,0.588197464,1.562948829,1,3.428571429,26,6,0.547619048,0.19047619,0.095238095,0,0.458333333,0.263888889,2.111111111,1.738095238,-0.029504571,21,1.609437912,0,0,0,0,2.079441542,1.609437912,1.609437912,1,0.942809042,0.431913709,0.23570226,0.23570226,0,0.942809042,0,0.837401046,0.431913709,0.23570226,0.23570226,1.378783493,1.378783493,3,0.428571429,0.875221883,2.67238404,1.306170652,2.044451086,1.847774479,30.04192499,47.02237498,0.288748262,0.451956026,2.675787477,3.28858086,0.487744795,0.5,4.927315195,0.893113616,0.996878152,0.259499512,0.080421261,0.492203862,2.953223175,2.832857143,0.31794154,1.236618635,3.105744398,1.045418601,0.261242003,3.688696074,4.26004966,4.487617402,3.596912394,1.132457593,3.935993325,2.659487313,3.935184228,5.418972673,5.564194498,4.785705356,1.81658828,0,-0.007440476,-0.330687831,0.189767574,-0.520833333,0.4375,0,0,-0.589012557,0.250237811,-0.402595546,0.395218012,-0.689641238,1.183248299,0.575553574,0,0,0,0.444444444,0.5,0,0,0,0,0,0.063492063,0.125,0,0,1.280474249,1.013579788,0.0831,0.9408,4.04794244,0.933846257,0.751582591,0,0.17173118,0.988762133,0.469096288,0.469096288,0.40009107,0,35.30081705,2.534531739,0,0,37.83534879,0,0,37.83534879,2.534531739,35.30081705,0,0,35.30081705,0,0.446556808,0.285714286,0,0.402368927,6,1,0.402368927,1.382088123,0,2.414213562,0,0,6.167516491,0,0,5.262690189,1.732050808,-0.414213562,-1,-1,-1.732050808,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.732050808,0,0,-0.732050808,0,0,0,2,0,0,0,1,1,1,0.804150327,1,0.666666667,0.833333333,0.3,0.5,0.757142857,0.833333333
144,CCC(CC)CC,412,4.357826087,0.285714286,3,0,6,3,0.136363636,0,0,7,24,24,1.448275862,0.56094383,1.673032607,1,3.285714286,33,2.666666667,0.5,0.321428571,0.107142857,0,0.347222222,0.261574074,1.569444444,1.69047619,-0.028210296,19,1.945910149,0,0,0,0,1.945910149,1.945910149,1.386294361,1,0.866025404,0.348461713,0.288675135,0.288675135,0,1.732050808,0,0.814095802,0.348461713,0.288675135,0.288675135,1.448815636,1.448815636,3,0.428571429,0.899253938,2.932971092,1.327484782,2.195349999,1.998673392,30.53214998,50.49304997,0.293460064,0.485314454,2.524888564,3.104860752,0.571428571,0,4.786222505,0.956018633,0.990816089,0.344887652,0.020182933,0.498717147,2.992302883,2.804285714,0.337452175,1.178689916,3.054974625,1.214564179,0.275946377,3.593844353,4.151460136,4.421444271,3.549264419,1.018277179,3.929684003,2.679126412,2.955921645,3.89532908,5.887190485,4.577467675,1.192327599,0,-0.119897959,0.003968254,-0.25843254,-0.041666667,0.4375,0,0,-0.400953083,-0.155566899,0.145453745,-0.043292909,-0.209254594,1.290816327,1.012493828,0,0,0,0.666666667,0.375,0,0,0,0,0,0.111111111,0.0625,0,0,1.748899259,1.012665795,0.0831,0.9408,3.892015517,1.351431579,0.308373523,0.308373523,0.17249895,0.869064227,0.869064227,0.366825738,0.058074738,0.058074738,26.47561279,7.603595218,0,0,34.079208,0,0,34.079208,7.603595218,26.47561279,0,0,26.47561279,0,0.478009316,0.142857143,0,0.402368927,6.464101615,1.077350269,0.402368927,1.216760513,0,2.414213562,0,0,6.042632834,0,0,5.017279837,0.618033989,0.618033989,-0.414213562,-1.618033989,-1.618033989,0,0,0,0,0,0,0,0,0,0,0,0,0.381966011,0.381966011,0,1.618033989,0.585786438,-0.618033989,-0.618033989,0,0,0,1,0,0,0,1,1,1,0.817730692,1,0.666666667,0.833333333,0.3,0.5,0.757142857,0.833333333
